,Company Name,Date,Curr Rtg,Industry Type,years
28703,United Guaranty Residential Insurance Co,2017-01-03,1,Mortgage Insurance,10.001574296529018
28704,United Guaranty Mortgage Indemnity Co,2007-01-03,1,Property & Casualty Insurance,0.0
28705,United Guaranty Mortgage Indemnity Co,2008-05-08,1,Property & Casualty Insurance,1.3443123404313573
28706,United Guaranty Mortgage Indemnity Co,2008-05-21,1,Property & Casualty Insurance,1.379905131522208
28707,United Guaranty Mortgage Indemnity Co,2008-06-16,1,Property & Casualty Insurance,1.451090713703909
28708,United Guaranty Mortgage Indemnity Co,2008-09-15,1,Property & Casualty Insurance,1.7002402513398633
28709,United Guaranty Mortgage Indemnity Co,2008-09-17,1,Property & Casualty Insurance,1.7057160653538403
28710,United Guaranty Mortgage Indemnity Co,2016-03-18,1,Property & Casualty Insurance,9.204843357495363
28711,United Guaranty Mortgage Indemnity Co,2016-03-23,2,Property & Casualty Insurance,9.218532892530305
28712,United Guaranty Mortgage Indemnity Co,2016-08-16,2,Property & Casualty Insurance,9.618267315550627
28713,United Guaranty Mortgage Indemnity Co,2017-01-03,1,Property & Casualty Insurance,10.001574296529018
28714,Spectra Energy Corp,2007-01-02,2,Dry Natural Gas Pipelines,0.0
28715,Spectra Energy Corp,2013-06-14,2,Dry Natural Gas Pipelines,6.4477710014579355
28716,Spectra Energy Corp,2013-11-04,2,Dry Natural Gas Pipelines,6.839291703457292
28717,Spectra Energy Corp,2016-09-06,2,Dry Natural Gas Pipelines,9.678501269704375
28718,Spectra Energy Corp,2017-02-27,2,Dry Natural Gas Pipelines,10.154897088920375
28719,GCI Inc,2007-06-13,3,Wireline Video Services - Telecommunications,0.0
28720,GCI Inc,2007-06-28,3,Wireline Video Services - Telecommunications,0.04106860510482761
28721,GCI Inc,2017-04-04,3,Wireline Video Services - Telecommunications,9.809920806039823
28722,GCI Inc,2018-03-26,3,Wireline Video Services - Telecommunications,10.784615700527732
28723,Myers Industries Inc,2007-06-27,3,Plastic Containers & Packaging Manufacturing,0.0
28724,AmerCable Inc,2007-06-27,3,Wire & Cable Manufacturing,0.0
28725,AmerCable Inc,2009-07-23,3,Wire & Cable Manufacturing,2.0725956042903
28726,AmerCable Inc,2009-09-14,3,Wire & Cable Manufacturing,2.2177046756606913
28727,AmerCable Inc,2012-01-26,3,Wire & Cable Manufacturing,4.583256329698762
28728,AmerCable Inc,2012-02-15,3,Wire & Cable Manufacturing,4.638014469838533
28729,AmerCable Inc,2012-03-08,3,Wire & Cable Manufacturing,4.698248423992279
28730,Civitas Solutions Inc,2007-06-26,3,Home Health Care Services,0.0
28731,Civitas Solutions Inc,2010-07-28,3,Home Health Care Services,3.0883591038830365
28732,Civitas Solutions Inc,2016-01-29,3,Home Health Care Services,8.594290094936925
28733,Civitas Solutions Inc,2016-02-10,3,Home Health Care Services,8.627144979020787
28734,Oneida Ltd,2007-06-26,3,Housewares Manufacturing,0.0
28735,Performance Food Group Inc,2007-06-26,3,Food Products Wholesalers,0.0
28736,Performance Food Group Inc,2010-11-15,3,Food Products Wholesalers,3.3895288746517727
28737,Performance Food Group Inc,2013-05-06,3,Food Products Wholesalers,5.861858901962395
28738,Performance Food Group Inc,2015-09-24,3,Food Products Wholesalers,8.246575905049385
28739,Performance Food Group Inc,2016-05-09,3,Food Products Wholesalers,8.870818702642765
28740,Performance Food Group Inc,2019-07-02,3,Food & Beverage Products Wholesalers,12.016673853672561
28741,Performance Food Group Inc,2020-01-08,3,Food & Beverage Products Wholesalers,12.536876185000377
28742,Performance Food Group Inc,2020-03-20,3,Food & Beverage Products Wholesalers,12.734005489503549
28743,Performance Food Group Inc,2020-06-23,3,Food & Beverage Products Wholesalers,12.994106655167457
28744,Berkshire Hathaway Life Insurance Co of Nebraska,2007-06-25,1,Property & Casualty Insurance,0.0
28745,Berkshire Hathaway Life Insurance Co of Nebraska,2009-11-04,1,Property & Casualty Insurance,2.362813747031082
28746,Berkshire Hathaway Life Insurance Co of Nebraska,2010-02-04,1,Property & Casualty Insurance,2.614701191674025
28747,Berkshire Hathaway Life Insurance Co of Nebraska,2015-08-11,1,Property & Casualty Insurance,8.128845903748878
28748,Berkshire Hathaway Life Insurance Co of Nebraska,2016-02-19,1,Property & Casualty Insurance,8.654524049090671
28749,Del Frisco's Restaurant Group Inc,2007-06-22,3,Upscale Full Service Restaurants,0.0
28750,Del Frisco's Restaurant Group Inc,2007-12-10,3,Upscale Full Service Restaurants,0.4681820981950348
28751,Del Frisco's Restaurant Group Inc,2008-05-15,3,Upscale Full Service Restaurants,0.8980334982922304
28752,Del Frisco's Restaurant Group Inc,2009-05-20,3,Upscale Full Service Restaurants,1.9110590908779783
28753,Del Frisco's Restaurant Group Inc,2011-04-26,3,Upscale Full Service Restaurants,3.8440214378118647
28754,Norwood Promotional Products LLC,2007-06-21,3,Printing Services,0.0
28755,Prospect Medical Holdings Inc,2007-06-19,3,Hospitals,0.0
28756,Prospect Medical Holdings Inc,2008-01-17,3,Hospitals,0.5804362854815637
28757,Prospect Medical Holdings Inc,2008-06-25,3,Hospitals,1.0185014065997249
28758,Prospect Medical Holdings Inc,2009-04-06,3,Hospitals,1.7988049035914495
28759,Prospect Medical Holdings Inc,2009-06-25,3,Hospitals,2.01783746415053
28760,Prospect Medical Holdings Inc,2009-07-29,3,Hospitals,2.1109263023881395
28761,Fidelity and Deposit Co of Maryland,2007-06-19,1,,0.0
28762,Empire Fire & Marine Insurance Co,2007-06-19,1,Property & Casualty Insurance,0.0
28763,Express Inc,2007-06-19,3,Family Clothing Stores,0.0
28764,Express Inc,2007-09-13,3,Family Clothing Stores,0.23546000260101166
28765,Express Inc,2008-06-25,3,Family Clothing Stores,1.0185014065997249
28766,Express Inc,2010-02-12,3,Family Clothing Stores,2.6530318897718637
28767,Express Inc,2011-06-13,3,Family Clothing Stores,3.9836546951682785
28768,Express Inc,2011-12-07,3,Family Clothing Stores,4.468264235405244
28769,Express Inc,2012-03-09,3,Family Clothing Stores,4.7228895870551755
28770,Empire Indemnity Insurance Co,2007-06-19,1,Property & Casualty Insurance,0.0
28771,Source Interlink Cos Inc,2007-06-18,3,Other Wholesalers,0.0
28772,Source Interlink Cos Inc,2008-12-18,3,Other Wholesalers,1.5031109468366908
28773,Source Interlink Cos Inc,2009-05-01,5,Other Wholesalers,1.8699904857731509
28774,Trilogy International Partners LLC,2007-06-18,3,Wireless Service Providers,0.0
28775,Trilogy International Partners LLC,2015-12-22,4,Wireless Service Providers,8.51215288472727
28776,Trilogy International Partners LLC,2016-02-22,4,Wireless Service Providers,8.681903119160557
28777,Trilogy International Partners LLC,2016-05-09,3,Wireless Service Providers,8.892721958698672
28778,Trilogy International Partners LLC,2016-12-19,3,Wireless Service Providers,9.506013128264097
28779,Trilogy International Partners LLC,2017-04-19,3,Wireless Service Providers,9.837299876109707
28780,Trilogy International Partners LLC,2020-04-17,3,Wireless Service Providers,12.832570141755134
28781,Surgical Care Affiliates Inc/Old,2007-06-12,3,Outpatient Health Services,0.0
28782,Surgical Care Affiliates Inc/Old,2015-03-03,3,Outpatient Health Services,7.72363566671458
28783,Surgical Care Affiliates Inc/Old,2017-01-09,3,Outpatient Health Services,9.579936617452788
28784,Surgical Care Affiliates Inc,2007-06-12,3,Health Care Facilities,0.0
28785,Surgical Care Affiliates Inc,2015-03-03,3,Health Care Facilities,7.72363566671458
28786,Surgical Care Affiliates Inc,2017-01-09,3,Health Care Facilities,9.579936617452788
28787,Surgical Care Affiliates Inc,2017-05-08,3,Health Care Facilities,9.90574755128442
28788,Lincoln Holdings Enterprises Inc,2007-06-12,3,Metalworking Machinery Manufacturing,0.0
28789,Lincoln Holdings Enterprises Inc,2009-06-10,3,Metalworking Machinery Manufacturing,1.995934208094622
28790,Lincoln Holdings Enterprises Inc,2010-10-20,3,Metalworking Machinery Manufacturing,3.35667399056791
28791,Lincoln Holdings Enterprises Inc,2011-01-25,1,Metalworking Machinery Manufacturing,3.6222509702457955
28792,Shingle Springs Tribal Gaming Authority,2007-06-11,3,Casinos & Gaming,0.0
28793,Shingle Springs Tribal Gaming Authority,2009-10-08,3,Casinos & Gaming,2.3272209559402315
28794,Shingle Springs Tribal Gaming Authority,2010-04-07,4,Casinos & Gaming,2.822782124205151
28795,Shingle Springs Tribal Gaming Authority,2013-08-06,3,Casinos & Gaming,6.154814951710165
28796,Shingle Springs Tribal Gaming Authority,2014-08-12,3,Casinos & Gaming,7.170578451302902
28797,Veyance Technologies Inc,2007-06-11,3,Rubber & Plastic Manufacturing,0.0
28798,Veyance Technologies Inc,2009-06-26,3,Rubber & Plastic Manufacturing,2.0424786272134265
28799,Veyance Technologies Inc,2013-02-19,3,Rubber & Plastic Manufacturing,5.694846574536095
28800,Veyance Technologies Inc,2014-02-11,3,Rubber & Plastic Manufacturing,6.672279376030993
28801,Veyance Technologies Inc,2015-02-04,2,Rubber & Plastic Manufacturing,7.6524500845328784
28802,FMR LLC,2007-06-08,1,Investment Management,0.0
28803,FMR LLC,2009-04-28,1,Investment Management,1.8891558348220703
28804,Fidelity Investments Life Insurance Co,2007-06-08,1,Life Insurance,0.0
28805,Fidelity Investments Life Insurance Co,2009-05-20,1,Life Insurance,1.9493897889758174
28806,BMO Harris Financing Inc,2007-06-08,1,Commercial Finance,0.0
28807,Fidelity Invts Life Insuranc,2007-06-08,1,,0.0
28808,Fidelity Invts Life Insuranc,2009-05-20,1,,1.9493897889758174
28809,Empire Fidelity Invts Life Insurance,2007-06-08,1,Life Insurance,0.0
28810,Empire Fidelity Invts Life Insurance,2009-05-20,1,Life Insurance,1.9493897889758174
28811,OSI Restaurant Partners LLC,2007-04-17,3,Restaurants,0.0
28812,OSI Restaurant Partners LLC,2007-05-09,3,Restaurants,0.06023395415374717
28813,OSI Restaurant Partners LLC,2007-06-05,3,Restaurants,0.13415744334243687
28814,OSI Restaurant Partners LLC,2007-06-08,3,Restaurants,0.14237116436340239
28815,OSI Restaurant Partners LLC,2008-10-02,3,Restaurants,1.462042341731863
28816,OSI Restaurant Partners LLC,2012-04-16,3,Restaurants,4.999418194761015
28817,OSI Restaurant Partners LLC,2012-10-10,3,Restaurants,5.484027734997981
28818,OSI Restaurant Partners LLC,2013-10-08,3,Restaurants,6.477887978534809
28819,OSI Restaurant Partners LLC,2014-12-16,3,Restaurants,7.666139619567821
28820,OSI Restaurant Partners LLC,2020-03-19,3,Restaurants,12.922921072985755
28821,OSI Restaurant Partners LLC,2020-05-15,3,Restaurants,13.0789817723841
28822,AMC Entertainment Holdings Inc,2007-06-08,3,Movie Theaters,0.0
28823,AMC Entertainment Holdings Inc,2012-05-21,3,Movie Theaters,4.95287377564221
28824,AMC Entertainment Holdings Inc,2012-10-17,3,Movie Theaters,5.360821919683498
28825,AMC Entertainment Holdings Inc,2015-03-10,3,Movie Theaters,7.7537526437914535
28826,AMC Entertainment Holdings Inc,2016-03-07,3,Movie Theaters,8.747612887328282
28827,AMC Entertainment Holdings Inc,2016-10-21,3,Movie Theaters,9.37185568492166
28828,AMC Entertainment Holdings Inc,2017-01-24,3,Movie Theaters,9.631956850585569
28829,AMC Entertainment Holdings Inc,2017-03-13,3,Movie Theaters,9.763376386921019
28830,AMC Entertainment Holdings Inc,2020-03-16,3,Movie Theaters,12.772336187601388
28831,AMC Entertainment Holdings Inc,2020-06-03,4,Movie Theaters,12.98863084115348
28832,AMC Entertainment Holdings Inc,2020-08-03,5,Movie Theaters,13.155643168579779
28833,National Semiconductor Corp,2007-06-07,2,Analog Integrated Circuits,0.0
28834,National Semiconductor Corp,2008-12-10,2,Analog Integrated Circuits,1.5113246678576562
28835,National Semiconductor Corp,2010-06-11,2,Analog Integrated Circuits,3.0116977076873583
28836,National Semiconductor Corp,2011-04-05,2,Analog Integrated Circuits,3.8275939957699334
28837,National Semiconductor Corp,2011-09-26,1,Analog Integrated Circuits,4.303989814985934
28838,Concentra Operating Corp,2007-05-09,3,Health Care Services,0.0
28839,Concentra Operating Corp,2007-06-06,3,Health Care Services,0.07666139619567822
28840,Concentra Inc,2007-05-09,3,Health Care Services,0.0
28841,Concentra Inc,2007-06-06,3,Health Care Services,0.07666139619567822
28842,Concentra Inc,2015-04-22,3,Health Care Services,7.953619855301615
28843,Concentra Inc,2017-10-25,3,Health Care Services,10.464280580710076
28844,Concentra Inc,2017-11-30,3,Health Care Services,10.562845232961664
28845,NightHawk Radiology Services LLC,2007-06-06,3,Radiology & Diagnostic Imaging,0.0
28846,FMC Corp,2007-06-06,2,Crop Chemicals Manufacturing,0.0
28847,FMC Corp,2009-10-22,2,Crop Chemicals Manufacturing,2.379241189073013
28848,FMC Corp,2012-12-17,1,Crop Chemicals Manufacturing,5.533310061123774
28849,FMC Corp,2014-09-09,1,Crop Chemicals Manufacturing,7.260929382533522
28850,FMC Corp,2015-02-09,2,Crop Chemicals Manufacturing,7.679829154602764
28851,FMC Corp,2015-12-03,2,Crop Chemicals Manufacturing,8.49298753567835
28852,FMC Corp,2017-04-03,2,Crop Chemicals Manufacturing,9.826348248081754
28853,FMC Corp,2017-11-01,2,Crop Chemicals Manufacturing,10.406784533563318
28854,Cengage Learning Holdings II Inc,2007-06-05,3,Other Schools,0.0
28855,Cengage Learning Holdings II Inc,2012-03-19,3,Other Schools,4.7885993552229
28856,Cengage Learning Holdings II Inc,2012-11-19,4,Other Schools,5.459386571935084
28857,Cengage Learning Holdings II Inc,2013-03-21,4,Other Schools,5.793411226787682
28858,Cengage Learning Holdings II Inc,2013-07-03,5,Other Schools,6.078153555514486
28859,Hargray Holdings LLC,2007-06-05,3,Wireless Telecommunications Equipment,0.0
28860,Hargray Holdings LLC,2011-08-24,3,Wireless Telecommunications Equipment,4.219114697769291
28861,Hargray Holdings LLC,2021-02-16,3,Wireless Telecommunications Equipment,13.70322456997748
28862,AgFirst Farm Credit Bank,2007-06-05,1,Government Agencies,0.0
28863,AgFirst Farm Credit Bank,2008-05-22,1,Government Agencies,0.9637432664599547
28864,Noranda Aluminum Holding Corp,2007-04-26,3,Aluminum Smelting & Refining,0.0
28865,Noranda Aluminum Holding Corp,2007-06-05,3,Aluminum Smelting & Refining,0.1095162802795403
28866,Noranda Aluminum Holding Corp,2008-11-12,3,Aluminum Smelting & Refining,1.5496553659554952
28867,Noranda Aluminum Holding Corp,2009-01-29,4,Aluminum Smelting & Refining,1.7632121125005988
28868,Noranda Aluminum Holding Corp,2009-04-06,5,Aluminum Smelting & Refining,1.9466518819688288
28869,CoBank ACB,2007-06-04,1,Government Agencies,0.0
28870,Bellisio Foods Inc,2007-06-01,3,Food Products Wholesalers,0.0
28871,Bellisio Foods Inc,2009-12-01,3,Food Products Wholesalers,2.502447004387496
28872,Bellisio Foods Inc,2010-03-30,3,Food Products Wholesalers,2.828257938219128
28873,Bellisio Foods Inc,2011-12-01,3,Food Products Wholesalers,4.501119119489106
28874,MF Global Holdings Ltd,2007-05-31,2,Institutional Brokerage,0.0
28875,MF Global Holdings Ltd,2008-02-29,2,Institutional Brokerage,0.7501865199148511
28876,MF Global Holdings Ltd,2008-07-18,2,Institutional Brokerage,1.133493500893242
28877,MF Global Holdings Ltd,2010-11-24,2,Institutional Brokerage,3.48535561989637
28878,MF Global Holdings Ltd,2011-10-26,2,Institutional Brokerage,4.4052923742445085
28879,MF Global Holdings Ltd,2011-10-31,5,Institutional Brokerage,4.418981909279451
28880,Northwest Airlines LLC,2007-05-31,3,Mainline Airline Revenue - Full Service,0.0
28881,Northwest Airlines LLC,2008-04-15,3,Mainline Airline Revenue - Full Service,0.8761302422363224
28882,Northwest Airlines LLC,2008-07-25,3,Mainline Airline Revenue - Full Service,1.1526588499421617
28883,Aeroflex Inc,2007-05-10,3,Measurement Instruments Manufacturing,0.0
28884,Aeroflex Inc,2007-05-30,3,Measurement Instruments Manufacturing,0.05475814013977015
28885,Aeroflex Inc,2007-07-10,3,Measurement Instruments Manufacturing,0.16701232742629896
28886,Aeroflex Inc,2010-11-11,3,Measurement Instruments Manufacturing,3.5072588759522785
28887,Aeroflex Inc,2011-02-18,3,Measurement Instruments Manufacturing,3.7783116696441406
28888,Aeroflex Inc,2012-05-14,3,Measurement Instruments Manufacturing,5.013107729795958
28889,Aeroflex Inc,2012-06-07,3,Measurement Instruments Manufacturing,5.078817497963682
28890,Berry Global Group Inc,2007-05-30,3,Containers & Packaging Manufacturing,0.0
28891,Berry Global Group Inc,2008-07-18,3,Containers & Packaging Manufacturing,1.1362314079002307
28892,Berry Global Group Inc,2009-04-15,4,Containers & Packaging Manufacturing,1.8782042067941163
28893,Berry Global Group Inc,2009-05-22,5,Containers & Packaging Manufacturing,1.979506766052691
28894,Archstone-Smith Trust,2007-05-30,2,Housing REIT,0.0
28895,Archstone-Smith Trust,2007-10-08,3,Housing REIT,0.3586658179154945
28896,JHCI Acquisition Inc,2007-05-30,3,Logistics Services,0.0
28897,JHCI Acquisition Inc,2008-05-23,3,Logistics Services,0.9829086155088742
28898,JHCI Acquisition Inc,2008-10-14,3,Logistics Services,1.3771672245152193
28899,JHCI Acquisition Inc,2013-04-01,4,Logistics Services,5.839955645906487
28900,JHCI Acquisition Inc,2013-06-17,4,Logistics Services,6.0507744854446015
28901,JHCI Acquisition Inc,2013-07-19,3,Logistics Services,6.138387509668234
28902,HUB International Ltd,2007-05-25,3,Insurance Brokers,0.0
28903,HUB International Ltd,2013-08-05,3,Insurance Brokers,6.198621463821981
28904,HUB International Ltd,2013-09-10,3,Insurance Brokers,6.297186116073568
28905,Speedway Motorsports Inc,2007-05-24,3,Gate Receipts,0.0
28906,Speedway Motorsports Inc,2008-06-18,3,Gate Receipts,1.0705216397325066
28907,Speedway Motorsports Inc,2008-10-27,3,Gate Receipts,1.429187457648001
28908,Speedway Motorsports Inc,2014-12-08,3,Gate Receipts,7.542933804253338
28909,Biomet Inc,2007-05-24,3,Reconstructive Implants Manufacturing,0.0
28910,Biomet Inc,2014-03-07,3,Reconstructive Implants Manufacturing,6.7872714703245105
28911,Biomet Inc,2015-06-24,2,Reconstructive Implants Manufacturing,8.085039391637062
28912,Viant Holdings Inc,2007-05-24,3,Managed Care,0.0
28913,Viant Holdings Inc,2009-08-05,3,Managed Care,2.20127723361876
28914,Viant Holdings Inc,2010-03-15,3,Managed Care,2.8090925891702088
28915,Hawaii Electric Light Co Inc,2007-05-23,2,Integrated Utilities,0.0
28916,Hawaii Electric Light Co Inc,2010-11-15,2,Integrated Utilities,3.4826177128893816
28917,Hawaii Electric Light Co Inc,2014-12-04,2,Integrated Utilities,7.534720083232373
28918,Hawaii Electric Light Co Inc,2016-07-19,2,Integrated Utilities,9.158298938376557
28919,Hawaiian Electric Co Inc,2007-05-23,2,Integrated Utilities,0.0
28920,Hawaiian Electric Co Inc,2010-11-15,2,Integrated Utilities,3.4826177128893816
28921,Hawaiian Electric Co Inc,2014-12-04,2,Integrated Utilities,7.534720083232373
28922,Hawaiian Electric Co Inc,2016-07-19,2,Integrated Utilities,9.158298938376557
28923,Maui Electric Co Ltd,2007-05-23,2,Integrated Utilities,0.0
28924,Maui Electric Co Ltd,2010-11-15,2,Integrated Utilities,3.4826177128893816
28925,Maui Electric Co Ltd,2014-12-04,2,Integrated Utilities,7.534720083232373
28926,Maui Electric Co Ltd,2016-07-19,2,Integrated Utilities,9.158298938376557
28927,Intralinks Inc,2007-05-23,3,Application Software,0.0
28928,Intralinks Inc,2010-10-08,3,Application Software,3.3785772466238186
28929,Intralinks Inc,2011-06-30,3,Application Software,4.104122603475773
28930,Intralinks Inc,2012-05-16,3,Application Software,4.982990752719084
28931,Intralinks Inc,2012-08-17,3,Application Software,5.237616104369016
28932,Intralinks Inc,2016-12-07,3,Application Software,9.544343826361938
28933,Intralinks Inc,2017-02-01,3,Application Software,9.697666618753296
28934,Spirit Realty Capital Inc,2007-05-23,3,Single Tenant REIT,0.0
28935,Spirit Realty Capital Inc,2009-01-13,3,Single Tenant REIT,1.645482111200093
28936,Spirit Realty Capital Inc,2010-03-03,4,Single Tenant REIT,2.778975612093335
28937,Spirit Realty Capital Inc,2010-06-10,5,Single Tenant REIT,3.050028405785197
28938,Specialized Technology Resources Inc,2007-05-23,3,Management & Administrative Consulting Services,0.0
28939,Specialized Technology Resources Inc,2009-11-06,3,Management & Administrative Consulting Services,2.4586404922756797
28940,Specialized Technology Resources Inc,2011-08-17,3,Management & Administrative Consulting Services,4.235542139811221
28941,Specialized Technology Resources Inc,2011-09-12,3,Management & Administrative Consulting Services,4.306727721992923
28942,Zuffa LLC,2007-05-22,3,Sports Teams,0.0
28943,Zuffa LLC,2007-11-27,3,Sports Teams,0.517464424320828
28944,Zuffa LLC,2010-12-20,3,Sports Teams,3.581182365140968
28945,Zuffa LLC,2014-10-06,3,Sports Teams,7.375921476827039
28946,Zuffa LLC,2016-07-11,3,Sports Teams,9.139133589327638
28947,Zuffa LLC,2016-08-30,3,Sports Teams,9.276028939677063
28948,Dollar Thrifty Automotive Group Inc,2007-05-21,3,Passenger Vehicle Rental,0.0
28949,Dollar Thrifty Automotive Group Inc,2008-02-12,3,Passenger Vehicle Rental,0.7310211708659315
28950,Dollar Thrifty Automotive Group Inc,2008-07-02,3,Passenger Vehicle Rental,1.117066058851311
28951,Dollar Thrifty Automotive Group Inc,2008-10-17,3,Passenger Vehicle Rental,1.4100221085990814
28952,Dollar Thrifty Automotive Group Inc,2008-12-22,4,Passenger Vehicle Rental,1.590723971060323
28953,Dollar Thrifty Automotive Group Inc,2009-04-02,4,Passenger Vehicle Rental,1.8672525787661622
28954,Dollar Thrifty Automotive Group Inc,2009-10-22,4,Passenger Vehicle Rental,2.4230477011848293
28955,Dollar Thrifty Automotive Group Inc,2009-11-11,3,Passenger Vehicle Rental,2.4778058413245994
28956,Dollar Thrifty Automotive Group Inc,2010-04-26,3,Passenger Vehicle Rental,2.932298404484692
28957,Dollar Thrifty Automotive Group Inc,2010-12-20,3,Passenger Vehicle Rental,3.5839202721479566
28958,Dollar Thrifty Automotive Group Inc,2011-12-22,3,Passenger Vehicle Rental,4.588732143712739
28959,Dollar Thrifty Automotive Group Inc,2012-08-27,3,Passenger Vehicle Rental,5.270470988452877
28960,Dollar Thrifty Automotive Group Inc,2012-11-19,3,Passenger Vehicle Rental,5.500455177039912
28961,Safety-Kleen Systems Inc,2007-05-21,3,Solid Waste Collection & Treatment,0.0
28962,Safety-Kleen Systems Inc,2011-01-18,3,Solid Waste Collection & Treatment,3.663319575350623
28963,Safety-Kleen Systems Inc,2012-11-01,3,Solid Waste Collection & Treatment,5.451172850914118
28964,Safety-Kleen Systems Inc,2013-01-02,3,Solid Waste Collection & Treatment,5.620923085347406
28965,RVI Guaranty Co Ltd,2007-05-17,1,Property & Casualty Insurance,0.0
28966,RVI Guaranty Co Ltd,2008-08-12,1,Property & Casualty Insurance,1.2402718741657939
28967,RVI Guaranty Co Ltd,2009-04-01,2,Property & Casualty Insurance,1.8754662997871276
28968,RVI Guaranty Co Ltd,2017-09-18,2,Property & Casualty Insurance,10.341074765395593
28969,Energy XXI Ltd,2007-05-17,4,Crude Oil Production,0.0
28970,Energy XXI Ltd,2008-06-23,3,Crude Oil Production,1.1033765238163686
28971,Energy XXI Ltd,2009-09-04,4,Crude Oil Production,2.302579792877335
28972,Energy XXI Ltd,2009-11-13,5,Crude Oil Production,2.4942332833665306
28973,Bonten Media Group Inc,2007-05-17,3,Local TV Broadcasting,0.0
28974,Bonten Media Group Inc,2008-11-24,3,Local TV Broadcasting,1.5250142028925988
28975,Bonten Media Group Inc,2011-01-06,4,Local TV Broadcasting,3.641416319294715
28976,Bonten Media Group Inc,2012-09-25,4,Local TV Broadcasting,5.360821919683498
28977,Cinemark Holdings Inc,2007-05-17,3,Movie Theaters,0.0
28978,Cinemark Holdings Inc,2007-12-12,3,Movie Theaters,0.572222564460598
28979,Cinemark Holdings Inc,2009-06-15,3,Movie Theaters,2.080809325311266
28980,Cinemark Holdings Inc,2011-05-31,3,Movie Theaters,4.038412835308049
28981,Cinemark Holdings Inc,2015-06-17,3,Movie Theaters,8.085039391637064
28982,Cinemark Holdings Inc,2020-03-16,3,Movie Theaters,12.832570141755134
28983,Cinemark Holdings Inc,2020-08-10,3,Movie Theaters,13.235042471782446
28984,Cinemark Holdings Inc,2020-10-16,3,Movie Theaters,13.418482241250675
28985,Awesome Acquisition Co,2007-05-17,3,Other Consumer Products Manufacturing,0.0
28986,Awesome Acquisition Co,2009-05-19,3,Other Consumer Products Manufacturing,2.006885836122576
28987,Kronos Inc/MA,2007-05-15,3,Enterprise Software,0.0
28988,Kronos Inc/MA,2014-02-27,3,Enterprise Software,6.790009377331499
28989,AmWins Group LLC,2007-05-15,3,Insurance Brokers,0.0
28990,AmWins Group LLC,2011-05-01,3,Insurance Brokers,3.9617514391123705
28991,AmWins Group LLC,2016-08-17,3,Insurance Brokers,9.259601497635133
28992,KapStone Container Corp,2007-05-14,3,Containers & Packaging Manufacturing,0.0
28993,KapStone Container Corp,2011-09-26,3,Containers & Packaging Manufacturing,4.3696995831536585
28994,Mercury Casualty Co,2007-05-11,1,Property & Casualty Insurance,0.0
28995,Mercury Casualty Co,2010-05-13,1,Property & Casualty Insurance,3.0062218936733816
28996,Mercury Insurance Co of California,2007-05-11,1,Property & Casualty Insurance,0.0
28997,Mercury Insurance Co of California,2010-05-13,1,Property & Casualty Insurance,3.0062218936733816
28998,Universal Hospital Services Inc,2007-04-17,3,Medical Equipment Distribution,0.0
28999,Universal Hospital Services Inc,2007-05-11,3,Medical Equipment Distribution,0.06570976816772418
29000,Universal Hospital Services Inc,2014-04-01,3,Medical Equipment Distribution,6.957021704757798
29001,Universal Hospital Services Inc,2015-04-03,3,Medical Equipment Distribution,7.96183357632258
29002,Consumers Power Co Financing I,2007-05-09,2,,0.0
29003,Consumers Power Co Financing I,2013-03-18,2,,5.859120994955406
29004,Conrail Inc,2007-05-09,2,Rail Freight,0.0
29005,Conrail Inc,2011-04-29,2,Rail Freight,3.9727030671403245
29006,Conrail Inc,2013-10-31,2,Rail Freight,6.480625885541798
29007,Consolidated Rail Corp,2007-05-09,2,Rail Freight,0.0
29008,Consolidated Rail Corp,2011-04-29,2,Rail Freight,3.9727030671403245
29009,Consolidated Rail Corp,2013-10-31,2,Rail Freight,6.480625885541798
29010,Delphi Financial Group Inc,2007-05-09,2,Life Insurance,0.0
29011,Delphi Financial Group Inc,2010-01-13,2,Life Insurance,2.6831488668487373
29012,Delphi Financial Group Inc,2013-07-24,2,Life Insurance,6.209573091849935
29013,Delphi Financial Group Inc,2015-09-18,2,Life Insurance,8.361567999342903
29014,Delphi Financial Group Inc,2020-02-24,1,Life Insurance,12.796977350664285
29015,Asset Acceptance Capital Corp,2007-05-09,3,Receivables Collection & Management,0.0
29016,Asset Acceptance Capital Corp,2011-05-23,3,Receivables Collection & Management,4.038412835308049
29017,Asset Acceptance Capital Corp,2013-03-07,3,Receivables Collection & Management,5.829004017878533
29018,Advanstar Inc,2007-05-08,3,Market Research & Consulting,0.0
29019,Advanstar Inc,2008-09-11,3,Market Research & Consulting,1.3470502474383457
29020,Advanstar Inc,2008-12-05,3,Market Research & Consulting,1.579772343032369
29021,Advanstar Inc,2009-07-06,4,Market Research & Consulting,2.1629465355209208
29022,Advanstar Inc,2009-10-02,5,Market Research & Consulting,2.4038823521359096
29023,CSX Transportation Inc,2007-05-08,2,Rail Freight,0.0
29024,CSX Transportation Inc,2011-04-28,2,Rail Freight,3.9727030671403245
29025,CSX Transportation Inc,2013-10-31,2,Rail Freight,6.483363792548786
29026,IBG LLC,2007-05-08,2,Securities & Commodities Brokerage,0.0
29027,IBG LLC,2008-12-19,2,Securities & Commodities Brokerage,1.618103041130208
29028,IBG LLC,2014-12-11,2,Securities & Commodities Brokerage,7.59495403738612
