,Company Name,Date,Curr Rtg,Industry Type,years,Year,GDP,PX_LAST
13011,BellRing Brands Inc,2019-09-23,3,Nutritional Supplements Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13012,Granite Holdings US Acquisition Co,2019-09-23,3,Flow Control Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13013,Vida Capital Inc,2019-09-23,3,Investment Management,0.0,2019,0.04118560733593979,-0.05846145268958591
13015,Anastasia Parent LLC,2019-09-18,3,Cosmetics & Beauty - Online,0.0,2019,0.04118560733593979,-0.05846145268958591
13016,APC Automotive Technologies Intermediate Holdings LLC,2019-09-18,4,Auto Parts Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13017,APC Automotive Technologies Intermediate Holdings LLC,2019-11-05,4,Auto Parts Manufacturing,0.13141953633544837,2019,0.04118560733593979,-0.05846145268958591
13018,APC Automotive Technologies Intermediate Holdings LLC,2019-11-13,5,Auto Parts Manufacturing,0.15332279239135643,2019,0.04118560733593979,-0.05846145268958591
13019,DCG Acquisition Corp,2019-09-17,3,Specialty Chemicals Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13020,Excel Fitness Holdings Inc,2019-09-17,3,Fitness & Recreation Centers,0.0,2019,0.04118560733593979,-0.05846145268958591
13021,API Group Corp,2019-09-16,3,Security Devices Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13022,Form Technologies LLC,2019-09-16,3,Fabricated Metal & Hardware Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13023,Guidehouse LLP,2019-09-16,3,General Management Consulting,0.0,2019,0.04118560733593979,-0.05846145268958591
13024,Datasite Global Corp,2019-09-12,3,Data & Analytics,0.0,2019,0.04118560733593979,-0.05846145268958591
13025,Metronet Holdings LLC,2019-09-12,3,Wireline Telecommunications Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13026,Monotype Imaging Holdings Inc,2019-09-12,3,Content & Collaboration Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13028,Ahead DB Borrower LLC,2019-09-11,3,Information Technology (IT) Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13030,Patrick Industries Inc,2019-09-09,3,Building Products Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13031,Advanced Drainage Systems Inc,2019-09-06,3,Plastic Building Materials Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13032,Herbalife Nutrition Ltd,2019-09-06,3,Nutritional Supplements Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13034,Checkers Holdings Inc,2019-09-03,5,Fast Food Restaurants,0.0,2019,0.04118560733593979,-0.05846145268958591
13035,Vungle Inc,2019-09-05,3,E-Marketing,0.0,2019,0.04118560733593979,-0.05846145268958591
13036,Aldevron LLC,2019-09-04,3,Biotechnology,0.0,2019,0.04118560733593979,-0.05846145268958591
13037,AQ Carver Buyer Inc,2019-09-04,3,Management & Administrative Consulting Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13038,Granite US Holdings Corp,2019-09-04,3,Flow Control Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13039,MHI Holdings LLC,2019-09-03,3,Shipbuilding & Repair,0.0,2019,0.04118560733593979,-0.05846145268958591
13040,Speedcast Communications Inc,2019-07-04,3,Wireless Service Providers,0.0,2019,0.04118560733593979,-0.05846145268958591
13041,Speedcast Communications Inc,2019-09-02,3,Wireless Service Providers,0.16427442041931045,2019,0.04118560733593979,-0.05846145268958591
13042,Speedcast Communications Inc,2019-11-03,3,Wireless Service Providers,0.3340246548525979,2019,0.04118560733593979,-0.05846145268958591
13043,IMAGINE Group LLC/The,2019-08-29,4,Advertising & Marketing,0.0,2019,0.04118560733593979,-0.05846145268958591
13044,IMAGINE Group LLC/The,2019-12-02,4,Advertising & Marketing,0.26010116566390823,2019,0.04118560733593979,-0.05846145268958591
13045,Nine Energy Service Inc,2019-08-29,3,Oilfield Services & Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13046,Badger Finance LLC,2019-08-26,4,Coffee Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13047,KLX Energy Services Holdings Inc,2019-08-23,3,Oilfield Services & Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13048,National Railroad Passenger Corp,2019-08-22,1,Passenger Rail,0.0,2019,0.04118560733593979,-0.05846145268958591
13049,Elanco Animal Health Inc,2019-08-20,3,Specialty Pharmaceuticals,0.0,2019,0.04118560733593979,-0.05846145268958591
13050,Presidio LLC,2019-08-14,3,Information Technology (IT) Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13051,Flexi-Van Leasing LLC,2019-07-03,4,Commercial Vehicle Rental Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13052,Flexi-Van Leasing LLC,2019-08-12,4,Commercial Vehicle Rental Services,0.1095162802795403,2019,0.04118560733593979,-0.05846145268958591
13053,Mesquite Energy Inc,2019-07-17,4,Crude Oil & Natural Gas Exploration & Production,0.0,2019,0.04118560733593979,-0.05846145268958591
13054,Mesquite Energy Inc,2019-08-12,5,Crude Oil & Natural Gas Exploration & Production,0.07118558218170119,2019,0.04118560733593979,-0.05846145268958591
13055,NortonLifeLock Inc,2019-08-09,3,Security Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13056,NortonLifeLock Inc,2019-11-04,3,Security Software,0.23819790960800016,2019,0.04118560733593979,-0.05846145268958591
13057,ALKU Holdings LLC,2019-08-07,3,Content & Collaboration Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13058,Alku LLC,2019-08-07,3,Management & Administrative Consulting Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13059,Evergy Metro Inc,2019-08-07,1,Electricity Marketing & Trading,0.0,2019,0.04118560733593979,-0.05846145268958591
13060,Ascend Performance Materials Operations LLC,2019-08-06,3,Basic & Diversified Chemicals Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13061,Gannett Co Inc,2019-08-06,3,Publishing,0.0,2019,0.04118560733593979,-0.05846145268958591
13063,Ball Metalpack Finco LLC,2019-08-01,3,Metal Containers Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13064,Clear Channel Outdoor Holdings Inc/old,2019-07-23,4,Out of Home Display Advertising,0.0,2019,0.04118560733593979,-0.05846145268958591
13065,Clear Channel Outdoor Holdings Inc/old,2019-08-01,3,Out of Home Display Advertising,0.024641163062896567,2019,0.04118560733593979,-0.05846145268958591
13067,Shields Health Solutions Holdings LLC,2019-08-01,3,Other Commercial Support Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13068,Dcert Buyer Inc,2019-07-29,3,Enterprise Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13069,Isagenix Worldwide Inc,2019-07-29,3,Personal Care Products Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13070,Isagenix Worldwide Inc,2019-12-10,4,Personal Care Products Manufacturing,0.36687953893646,2019,0.04118560733593979,-0.05846145268958591
13071,AEP Generating Co,2019-07-26,1,Power Generation,0.0,2019,0.04118560733593979,-0.05846145268958591
13072,Kamc Holdings Inc,2019-07-26,3,Operations & Maintenance,0.0,2019,0.04118560733593979,-0.05846145268958591
13073,NaviHealth Inc,2019-07-26,3,Analytics & Visualization Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13074,Nomad Buyer Inc,2019-07-26,3,Analytics & Visualization Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13075,Connecticut Light and Power Co/The,2019-07-25,1,Electric Transmission & Distribution,0.0,2019,0.04118560733593979,-0.05846145268958591
13076,Bruin E&P Partners LLC,2019-07-24,3,Exploration & Production,0.0,2019,0.04118560733593979,-0.05846145268958591
13077,LJ Ruby Holdings LLC,2019-07-24,3,Other Financial Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13078,S2P Acquisition Borrower Inc,2019-07-24,3,Specialty Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13079,Capitol Investment Merger Sub 2 LLC,2019-07-23,3,Industrial Rental Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13080,Claros Mortgage Trust Inc,2019-07-23,3,Multi Asset Class REIT,0.0,2019,0.04118560733593979,-0.05846145268958591
13081,Nesco Holdings Inc,2019-07-23,3,Industrial Rental Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13082,Alcami Corp,2019-07-19,4,Contract Research,0.0,2019,0.04118560733593979,-0.05846145268958591
13084,Extra Space Storage Inc,2019-07-17,2,Self-Storage REIT,0.0,2019,0.04118560733593979,-0.05846145268958591
13085,Extra Space Storage LP,2019-07-17,2,Self-Storage REIT,0.0,2019,0.04118560733593979,-0.05846145268958591
13086,MED ParentCo LP,2019-07-17,3,Hospitals,0.0,2019,0.04118560733593979,-0.05846145268958591
13087,MVK Intermediate Holdings LLC,2019-07-16,3,Fruit Farming,0.0,2019,0.04118560733593979,-0.05846145268958591
13088,Nascar Holdings Inc,2019-07-16,3,Pro Sports & Related Activities,0.0,2019,0.04118560733593979,-0.05846145268958591
13089,ArisGlobal LLC,2019-07-15,3,Enterprise Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13090,Amneal Pharmaceuticals Inc,2019-07-12,3,Generic Pharmaceuticals,0.0,2019,0.04118560733593979,-0.05846145268958591
13092,Huskies Parent Inc,2019-07-10,3,Computer & Software Wholesalers,0.0,2019,0.04118560733593979,-0.05846145268958591
13093,Insurity Inc,2019-07-10,3,Enterprise Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13094,PHH Mortgage Corp,2019-07-10,3,Mortgage Finance,0.0,2019,0.04118560733593979,-0.05846145268958591
13095,Whatabrands LLC,2019-07-10,3,Restaurants,0.0,2019,0.04118560733593979,-0.05846145268958591
13096,Diamond Sports Group LLC,2019-07-09,3,TV Media Networks,0.0,2019,0.04118560733593979,-0.05846145268958591
13097,Diamond Sports Holdings LLC,2019-07-09,3,TV Media Networks,0.0,2019,0.04118560733593979,-0.05846145268958591
13098,Sinclair Television Group Inc,2019-07-09,3,Local TV Broadcasting,0.0,2019,0.04118560733593979,-0.05846145268958591
13099,Azalea Topco Inc,2019-07-08,3,Health Care Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13100,Ensemble RCM LLC,2019-07-08,3,Other Commercial Support Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13101,Pregis TopCo LLC,2019-07-08,3,Paper Containers & Packaging Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13102,PES Holdings LLC,2019-07-03,5,Onshore Oilfield Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13103,L3Harris Technologies Inc,2019-07-01,2,Electronics & Mission Systems Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13104,Tamko Building Products Inc,2019-07-01,3,Building Products Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13105,O-I Glass Inc,2019-12-30,3,Glass Containers Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13106,Forming Machining Industries Holdings LLC,2019-12-23,3,Aircraft Structure & Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13108,Devon OEI Operating LLC,2019-12-20,2,Crude Oil & Natural Gas Exploration & Production,0.0,2019,0.04118560733593979,-0.05846145268958591
13110,Match Group Inc/old,2019-12-20,3,Other Revenue - Dating Services Websites,0.0,2019,0.04118560733593979,-0.05846145268958591
13111,UBS Bank USA,2019-12-20,1,Banks,0.0,2019,0.04118560733593979,-0.05846145268958591
13112,ChampionX Corp,2019-12-19,3,Oilfield Services & Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13113,Viant Medical Holdings Inc,2019-10-03,3,Orthopedic Devices Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13114,Viant Medical Holdings Inc,2019-12-19,3,Orthopedic Devices Manufacturing,0.2108188395381151,2019,0.04118560733593979,-0.05846145268958591
13115,Pennsylvania Manufacturers Association Insurance Co,2019-12-18,1,Property & Casualty Insurance,0.0,2019,0.04118560733593979,-0.05846145268958591
13116,Pennsylvania Manufacturers Indemnity Co,2019-12-18,1,Property & Casualty Insurance,0.0,2019,0.04118560733593979,-0.05846145268958591
13117,Range Parent Inc,2019-12-17,3,Information Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13118,Bausch Health Cos Inc,2019-12-16,3,Specialty Pharmaceuticals,0.0,2019,0.04118560733593979,-0.05846145268958591
13119,DuPont de Nemours Inc,2019-12-16,1,Basic & Diversified Chemicals Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13120,Hi-Crush Inc,2019-12-13,4,Oilfield Services & Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13121,Old Holdco Inc,2019-12-12,4,Tobacco Leaf,0.0,2019,0.04118560733593979,-0.05846145268958591
13122,Triton Solar US Acquisition Co,2019-12-12,3,Solar Energy Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13123,Plaskolite PPC Intermediate II LLC,2019-12-11,3,"Organic Resins, Fibers, Rubber & Derivatives Manufacturing",0.0,2019,0.04118560733593979,-0.05846145268958591
13124,Public Service Electric and Gas Co,2019-12-11,1,Integrated Electric Utilities,0.0,2019,0.04118560733593979,-0.05846145268958591
13125,Korn Ferry,2019-12-09,3,Management & Administrative Consulting Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13126,LI Group Holdings Inc,2019-12-06,3,Educational Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13127,First National Bank of Pennsylvania,2019-12-05,2,Banks,0.0,2019,0.04118560733593979,-0.05846145268958591
13128,FNB Corp/PA,2019-12-05,2,Banks,0.0,2019,0.04118560733593979,-0.05846145268958591
13129,Canister International Group Inc,2019-12-03,3,Aluminum Foil for Packaging Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13130,Da Vinci Purchaser Corp,2019-12-02,3,Contract Research,0.0,2019,0.04118560733593979,-0.05846145268958591
13131,Terrier Media Buyer Inc,2019-12-02,3,Direct Marketing,0.0,2019,0.04118560733593979,-0.05846145268958591
13132,WIRB-Copernicus Group Inc,2019-12-02,3,Contract Research,0.0,2019,0.04118560733593979,-0.05846145268958591
13133,8th Avenue Food & Provisions Inc,2019-11-26,3,Food Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13134,Bally's Corp,2019-11-25,3,Casinos,0.0,2019,0.04118560733593979,-0.05846145268958591
13135,Jefferies Financial Group Inc,2019-11-25,2,Institutional Brokerage,0.0,2019,0.04118560733593979,-0.05846145268958591
13136,Agiliti Inc,2019-11-22,3,Health Care Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13137,ALG USA Holdings LLC,2019-11-22,3,Travel Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13138,Colonial Enterprises Inc,2019-11-15,1,Midstream - Oil & Gas,0.0,2019,0.04118560733593979,-0.05846145268958591
13139,Colonial Enterprises Inc/CA,2019-11-15,1,Containers & Packaging Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13140,JCK Legacy Co,2019-11-14,4,Newspaper Publishers,0.0,2019,0.04118560733593979,-0.05846145268958591
13141,CoolSys Inc,2019-11-13,3,"Heating, Ventilation & A/C Building Products Manufacturing",0.0,2019,0.04118560733593979,-0.05846145268958591
13142,Sabert Corp,2019-11-13,3,Containers & Packaging Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13143,Tech Data Corp,2019-11-13,2,Technology Distributors,0.0,2019,0.04118560733593979,-0.05846145268958591
13144,Viper Energy Partners LP,2019-10-07,3,Royalty Income - Oil & Gas,0.0,2019,0.04118560733593979,-0.05846145268958591
13145,Viper Energy Partners LP,2019-11-13,2,Royalty Income - Oil & Gas,0.10130255925857479,2019,0.04118560733593979,-0.05846145268958591
13146,Pacific Dental Services Inc,2019-11-12,3,Dental Implants Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13147,STV Group Inc,2019-11-12,3,Engineering Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13148,Taylor Morrison Home II Corp,2019-11-08,3,Single Family Homebuilding,0.0,2019,0.04118560733593979,-0.05846145268958591
13149,Xerox Holdings Corp,2019-11-08,3,Office Electronics,0.0,2019,0.04118560733593979,-0.05846145268958591
13150,Century Casinos Inc,2019-11-06,3,Casinos,0.0,2019,0.04118560733593979,-0.05846145268958591
13151,First Horizon Bank,2019-11-06,2,Banks,0.0,2019,0.04118560733593979,-0.05846145268958591
13152,First Horizon Corp,2019-11-06,2,Banks,0.0,2019,0.04118560733593979,-0.05846145268958591
13153,Pershing LLC,2019-11-06,1,Investment Management,0.0,2019,0.04118560733593979,-0.05846145268958591
13154,Cambrex Corp,2019-11-05,3,Contract Research,0.0,2019,0.04118560733593979,-0.05846145268958591
13155,DRW Holdings LLC,2019-11-05,3,Investment Management,0.0,2019,0.04118560733593979,-0.05846145268958591
13156,Goldcup Holdings Inc,2019-11-05,3,Contract Research,0.0,2019,0.04118560733593979,-0.05846145268958591
13157,Burford Capital Finance LLC,2019-11-01,3,Other Financial Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13158,Burford Capital LLC,2019-11-01,3,Lawyer Offices,0.0,2019,0.04118560733593979,-0.05846145268958591
13160,BW Gas & Convenience Holdings LLC,2019-10-29,3,Filling Stations,0.0,2019,0.04118560733593979,-0.05846145268958591
13161,MI Windows and Doors Inc,2019-10-29,3,Windows & Doors Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13162,Rural Community Insurance Co,2019-10-29,1,Property & Casualty Commercial Lines,0.0,2019,0.04118560733593979,-0.05846145268958591
13163,Rackspace Technology Global Inc,2019-10-28,3,Cloud & Virtualization Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13164,Oklahoma Gas and Electric Co,2019-10-25,1,Integrated Electric Utilities,0.0,2019,0.04118560733593979,-0.05846145268958591
13165,Saracen Development LLC,2019-10-25,3,Multi Asset Class Owners & Developers,0.0,2019,0.04118560733593979,-0.05846145268958591
13166,Resideo Technologies Inc,2019-10-24,3,Electrical Supplies Wholesalers,0.0,2019,0.04118560733593979,-0.05846145268958591
13168,BW NHHC Holdco Inc,2019-10-23,4,Outpatient Health Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13169,NSM Top Holdings Corp,2019-10-23,3,Medical Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13171,NSA International LLC,2019-10-21,3,Other Machinery & Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13173,FC Compassus LLC,2019-10-17,3,Health Care Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13174,Highway Ventures Borrower LLC,2019-10-17,3,Airport & Highway Construction,0.0,2019,0.04118560733593979,-0.05846145268958591
13175,Nexus Buyer LLC,2019-10-17,3,Investment Companies,0.0,2019,0.04118560733593979,-0.05846145268958591
13176,Promontory Interfinancial Network LLC,2019-10-17,3,Other Financial Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13177,Cohu Inc,2019-10-16,3,Back End Capital Equipment,0.0,2019,0.04118560733593979,-0.05846145268958591
13178,SJW Group,2019-10-16,1,Water Supply Networks,0.0,2019,0.04118560733593979,-0.05846145268958591
13179,United Natural Foods Inc,2019-10-16,3,Food & Beverage Products Wholesalers,0.0,2019,0.04118560733593979,-0.05846145268958591
13180,Banff Parent Inc,2019-10-15,3,Unknown,0.0,2019,0.04118560733593979,-0.05846145268958591
13182,Granite Generation LLC,2019-10-15,3,Fossil Electric - Regulated,0.0,2019,0.04118560733593979,-0.05846145268958591
13183,Jagged Peak Energy Inc,2019-10-14,3,Crude Oil & Natural Gas Exploration & Production,0.0,2019,0.04118560733593979,-0.05846145268958591
13184,Jagged Peak Energy LLC,2019-10-14,3,Exploration & Production,0.0,2019,0.04118560733593979,-0.05846145268958591
13185,Cerence Inc,2019-10-10,3,Specialty Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13186,Ping Identity Holding Corp,2019-10-10,3,Security Software,0.0,2019,0.04118560733593979,-0.05846145268958591
13187,Upstream Newco Inc,2019-10-08,3,Rehabilitation Centers,0.0,2019,0.04118560733593979,-0.05846145268958591
13188,Hess Midstream Operations LP,2019-10-04,3,Midstream - Oil & Gas,0.0,2019,0.04118560733593979,-0.05846145268958591
13189,FGI Acquisition Corp,2019-10-03,3,Mechanical Rubber Products Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13190,Flexitallic Group Inc/The,2019-10-03,3,Other Machinery & Equipment Manufacturing,0.0,2019,0.04118560733593979,-0.05846145268958591
13192,InnovaCare Inc,2019-10-01,3,Health Care Services,0.0,2019,0.04118560733593979,-0.05846145268958591
13193,TPro Acquisition Corp,2019-10-01,3,Auto Parts & Accessories Stores,0.0,2019,0.04118560733593979,-0.05846145268958591
13194,Casella Waste Systems Inc,2018-02-26,3,Solid Waste Collection & Treatment,18.13863392129886,2018,0.05377600361608659,0.045389801550511866
13195,Oshkosh Corp,2018-01-19,2,Construction Machinery Manufacturing,18.023641827005346,2018,0.05377600361608659,0.045389801550511866
13196,Dole Food Co Inc,2018-02-01,3,Perishable Prepared Food Manufacturing,18.040069269047276,2018,0.05377600361608659,0.045389801550511866
13197,Dayton Power & Light Co/The,2018-03-30,2,Electricity Networks,18.155061363340796,2018,0.05377600361608659,0.045389801550511866
13198,DPL Inc,2018-03-30,2,Integrated Utilities,18.155061363340796,2018,0.05377600361608659,0.045389801550511866
13199,Mattel Inc,2018-03-16,3,Dolls & Stuff Toys Manufacturing,18.056496711089206,2018,0.05377600361608659,0.045389801550511866
13200,7-Eleven Inc,2018-01-25,1,Supermarkets,17.900436011690864,2018,0.05377600361608659,0.045389801550511866
13201,Deutsche Bank Trust Corp,2018-04-12,1,Banks,18.09208950218006,2018,0.05377600361608659,0.045389801550511866
13202,Deutsche Bank Trust Co Delaware,2018-04-12,1,Banks,18.09208950218006,2018,0.05377600361608659,0.045389801550511866
13203,Revlon Consumer Products Corp,2018-02-06,4,Household Products Manufacturing,17.8922222906699,2018,0.05377600361608659,0.045389801550511866
13204,Allegheny Generating Co,2018-04-13,3,Power Generation,18.07292415313114,2018,0.05377600361608659,0.045389801550511866
13205,Hecla Mining Co,2018-03-19,3,Precious Metal Mining,17.74163740528553,2018,0.05377600361608659,0.045389801550511866
13206,Meritor Inc,2018-01-08,3,Commercial Vehicle Other Parts Manufacturing & Services,17.555459728810312,2018,0.05377600361608659,0.045389801550511866
13207,Actuant Corp,2018-03-30,3,Fluid Power Cylinder & Actuator Manufacturing,17.81008508046024,2018,0.05377600361608659,0.045389801550511866
13208,Halliburton Co,2018-03-20,1,Diversified Oilfield Services,17.88400856964893,2018,0.05377600361608659,0.045389801550511866
13209,Mississippi Power Co,2018-03-14,1,Integrated Utilities,17.90591182570484,2018,0.05377600361608659,0.045389801550511866
13210,Wells Fargo Bank Northwest NA,2018-02-07,1,Banks,17.82925042950916,2018,0.05377600361608659,0.045389801550511866
13211,Micron Technology Inc,2018-04-11,3,Memory Integrated Circuits,17.766278568348426,2018,0.05377600361608659,0.045389801550511866
13212,Frontier Communications Corp,2018-02-07,3,Wireline Telecommunications Services,17.57462507785923,2018,0.05377600361608659,0.045389801550511866
13213,Frontier Communications Corp,2018-03-07,3,Wireline Telecommunications Services,17.65128647405491,2018,0.05377600361608659,0.045389801550511866
13214,General Mills Inc,2018-02-23,2,Packaged Food Manufacturing,17.615693682964057,2018,0.05377600361608659,0.045389801550511866
13215,Lexmark International Inc,2018-02-16,3,Office Electronics,17.59379042690815,2018,0.05377600361608659,0.045389801550511866
13216,Lexmark International Inc,2018-04-10,3,Office Electronics,17.738899498278542,2018,0.05377600361608659,0.045389801550511866
13217,Continental Resources Inc/OK,2018-02-12,2,Crude Oil Production,17.582838798880196,2018,0.05377600361608659,0.045389801550511866
13218,Indianapolis Power & Light Co,2018-03-16,2,Integrated Utilities,17.662238102082863,2018,0.05377600361608659,0.045389801550511866
13219,IPALCO Enterprises Inc,2018-03-16,2,Electricity Networks,17.662238102082863,2018,0.05377600361608659,0.045389801550511866
13220,AES Corp/VA,2018-03-16,3,Integrated Utilities,17.662238102082863,2018,0.05377600361608659,0.045389801550511866
13221,American Greetings Corp,2018-02-15,3,Greeting Cards & Gift Wrap Manufacturing,17.552721821803324,2018,0.05377600361608659,0.045389801550511866
13222,American Greetings Corp,2018-03-16,3,Greeting Cards & Gift Wrap Manufacturing,17.632121125005987,2018,0.05377600361608659,0.045389801550511866
13223,Albertson's LLC,2018-01-31,3,Supermarkets,17.440467634516793,2018,0.05377600361608659,0.045389801550511866
13224,Petco Animal Supplies Inc,2018-01-11,3,Pet & Pet Supplies Stores,17.36928205233509,2018,0.05377600361608659,0.045389801550511866
13225,Petco Animal Supplies Inc,2018-04-12,4,Pet & Pet Supplies Stores,17.618431589971046,2018,0.05377600361608659,0.045389801550511866
13226,Tenneco Inc,2018-04-10,3,Exhausts & Emissions Manufacturing,17.585576705887185,2018,0.05377600361608659,0.045389801550511866
13227,DISH DBS Corp,2018-02-26,3,Cable & Satellite,17.448681355537758,2018,0.05377600361608659,0.045389801550511866
13228,DISH Network Corp,2018-02-26,3,Cable Video Services,17.448681355537758,2018,0.05377600361608659,0.045389801550511866
13229,EchoStar Broadband Corp,2018-02-26,3,Satellite Telecommunications (excluding TV),17.448681355537758,2018,0.05377600361608659,0.045389801550511866
13230,Jackson National Life Insurance Co,2018-03-15,1,Life Insurance,17.363806238321118,2018,0.05377600361608659,0.045389801550511866
13232,Signet Jewelers Ltd,2018-03-21,3,Jewelry Stores,17.361068331314126,2018,0.05377600361608659,0.045389801550511866
13233,CBRE Services Inc,2018-03-23,2,Real Estate Services,17.347378796279184,2018,0.05377600361608659,0.045389801550511866
13234,Hanger Inc,2018-02-16,3,Outpatient Care Centers,17.17215274783192,2018,0.05377600361608659,0.045389801550511866
13235,Cigna Corp,2018-03-08,1,Managed Care,17.21048344592976,2018,0.05377600361608659,0.045389801550511866
13236,Cypress Semiconductor Corp,2018-03-05,3,Semiconductor Devices,17.1283462357201,2018,0.05377600361608659,0.045389801550511866
13237,Ricoh Finance Corp,2018-03-06,2,Office Electronics,17.109180886671183,2018,0.05377600361608659,0.045389801550511866
13238,Huntsman International LLC,2018-04-13,3,Specialty Chemicals Manufacturing,17.117394607692148,2018,0.05377600361608659,0.045389801550511866
13239,Commercial Metals Co,2018-01-02,3,Steel Producers,16.79979739488148,2018,0.05377600361608659,0.045389801550511866
13240,Commercial Metals Co,2018-04-19,3,Steel Producers,17.092753444629253,2018,0.05377600361608659,0.045389801550511866
13241,GrafTech International Ltd,2018-01-23,3,Industrial Process Furnace & Oven Manufacturing,16.780632045832565,2018,0.05377600361608659,0.045389801550511866
13242,Vectra Co,2018-02-20,3,Electrical Components Manufacturing,16.7477771617487,2018,0.05377600361608659,0.045389801550511866
13243,Hubbell Inc,2018-01-31,2,Wire & Cable Manufacturing,16.651950416504103,2018,0.05377600361608659,0.045389801550511866
13244,Best Buy Co Inc,2018-03-09,2,Consumer Electronics & Appliances Stores,16.71492227766484,2018,0.05377600361608659,0.045389801550511866
13245,Comcast Cable Communications LLC,2018-02-28,1,Cable & Satellite,16.64099878847615,2018,0.05377600361608659,0.045389801550511866
13246,Comcast Corp,2018-02-28,1,Cable & Satellite,16.64099878847615,2018,0.05377600361608659,0.045389801550511866
13247,Airxcel Inc,2018-03-14,3,"Heating, Ventilation & A/C Building Products Manufacturing",16.654688323511092,2018,0.05377600361608659,0.045389801550511866
13248,Airxcel Inc,2018-04-10,3,"Heating, Ventilation & A/C Building Products Manufacturing",16.728611812699782,2018,0.05377600361608659,0.045389801550511866
13249,Infinity Assurance Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
